observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
94480,1,54,1105,Oxypora convoluta,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102207,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,9.595174887,raw_value,,,,,
56572,1,1,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,40,,54372,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
110440,1,31,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,124887,182,Corallite width maximum,28,mm,15,Image analysis,8.8,raw_value,"","","","",""
56571,1,2,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,40,48,54371,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
94486,1,54,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102213,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,159.98523379,raw_value,,,,,
94485,1,54,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102212,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-11.8520619,raw_value,,,,,
94483,1,54,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102210,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,31.7068594,raw_value,,,,,
110439,1,31,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,124886,181,Corallite width minimum,28,mm,15,Image analysis,6.2,raw_value,"","","","",""
112278,1,2,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,126725,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
94482,1,54,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102209,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,30.4700411,raw_value,,,,,
108253,1,2,1106,Oxypora crassispinosa,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,122700,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
56631,1,1,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,40,,54430,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
113115,1,31,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,65,,127562,90,Colony maximum diameter,29,cm,22,Derived from textual description,100,raw_value,"","","","",""
94488,1,54,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102215,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,30.4729625,raw_value,,,,,
94491,1,54,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102218,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,45.2821568,raw_value,,,,,
94490,1,54,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102217,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,10.30461427,raw_value,,,,,
113114,1,31,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,127561,90,Colony maximum diameter,29,cm,22,Derived from textual description,100,raw_value,"","","","",""
56630,1,2,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,40,48,54429,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
108254,1,2,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,122701,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
94487,1,54,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102214,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,31.2453919,raw_value,,,,,
112281,1,2,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,126728,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,submassive,expert_opinion,"","","","",""
110442,1,31,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,65,,124889,182,Corallite width maximum,28,mm,15,Image analysis,11.3,raw_value,"","","","",""
110441,1,31,1107,Oxypora egyptensis,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,65,,124888,181,Corallite width minimum,28,mm,15,Image analysis,10.4,raw_value,"","","","",""
110443,1,31,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,124890,181,Corallite width minimum,28,mm,15,Image analysis,5,raw_value,"","","","",""
94493,1,54,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102220,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,28.65978411,raw_value,,,,,
94496,1,54,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102223,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,176.35906038,raw_value,,,,,
94492,1,54,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102219,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,95.0824162,raw_value,,,,,
112284,1,2,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,126731,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
56694,1,1,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,40,,54492,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
56665,1,2,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,56,48,54463,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
56693,1,2,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,40,48,54491,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
108255,1,2,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,122702,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
110444,1,31,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,124891,182,Corallite width maximum,28,mm,15,Image analysis,7.5,raw_value,"","","","",""
114627,1,2,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,56,48,135014,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
94495,1,54,1108,Oxypora glabra,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102222,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-34.19797874,raw_value,,,,,
56764,1,1,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,40,,54558,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
114680,1,2,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,57,48,135067,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
94501,1,54,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102228,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,-167.20037883,raw_value,,,,,
94498,1,54,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102225,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,37.65991198,raw_value,,,,,
110446,1,31,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,124893,182,Corallite width maximum,28,mm,15,Image analysis,8.8,raw_value,"","","","",""
110445,1,31,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,124892,181,Corallite width minimum,28,mm,15,Image analysis,6.1,raw_value,"","","","",""
94500,1,54,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102227,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-33.05073693,raw_value,,,,,
56735,1,2,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,57,48,54529,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
56763,1,2,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,40,48,54557,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
112287,1,2,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,126734,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
108256,1,2,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,10,,122703,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
94497,1,54,1109,Oxypora lacera,Robust,Lobophyllidae,Pectiniidae,1,Global estimate,,,605,,102224,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,31.486416,raw_value,,,,,
56818,1,2,1110,Oxysmilia circularis,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,48,54608,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
56819,1,1,1110,Oxysmilia circularis,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,,54609,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
56847,1,2,1111,Oxysmilia corrugata,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,48,54635,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
56848,1,1,1111,Oxysmilia corrugata,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,,54636,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
56877,1,1,1112,Oxysmilia epithecata,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,,54663,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
56876,1,2,1112,Oxysmilia epithecata,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,48,54662,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
56906,1,1,1113,Oxysmilia rotundifolia,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,,54690,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
56905,1,2,1113,Oxysmilia rotundifolia,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,48,54689,40,Ocean basin,10,cat,9,Derived from range map,atlantic,expert_opinion,"","","","",
110448,1,31,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124895,182,Corallite width maximum,28,mm,15,Image analysis,6.3,raw_value,"","","","",""
56945,1,2,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,48,54729,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
112290,1,2,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,126737,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
94506,1,54,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102233,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,155.15856802,raw_value,,,,,
94505,1,54,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102232,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-11.73347433,raw_value,,,,,
94503,1,54,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102230,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,19.55662203,raw_value,,,,,
56946,1,1,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,,54730,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
94502,1,54,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102229,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,94.352556,raw_value,,,,,
110447,1,31,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124894,181,Corallite width minimum,28,mm,15,Image analysis,3.2,raw_value,"","","","",""
115688,1,2,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,712,48,136075,8,Sexual system,10,cat,19,observation_field,gonochore,raw_value,,,,,
108257,1,2,1114,Pachyseris foliosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,122704,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
94511,1,54,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102238,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,163.06173669,raw_value,,,,,
110449,1,31,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124896,181,Corallite width minimum,28,mm,15,Image analysis,1.4,raw_value,"","","","",""
94510,1,54,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102237,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-13.18507674,raw_value,,,,,
108258,1,2,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,122705,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
94508,1,54,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102235,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,19.87920035,raw_value,,,,,
57006,1,2,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,48,54789,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
110450,1,31,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124897,182,Corallite width maximum,28,mm,15,Image analysis,3.3,raw_value,"","","","",""
57007,1,1,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,,54790,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
112292,1,2,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,126739,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
94507,1,54,1115,Pachyseris gemmae,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102234,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,94.5138452,raw_value,,,,,
114523,1,2,1569,Pachyseris inattesa,Complex,Pachyseridae,"",1,Global estimate,,,709,,134910,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,,,,,
160511,1,31,1569,Pachyseris inattesa,Complex,Pachyseridae,"",1,Global estimate,,,709,,204429,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,,,,,
57067,1,2,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,48,54849,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
108259,1,2,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,122706,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
94513,1,54,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102240,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,0.174657627,raw_value,,,,,
94516,1,54,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102243,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,124.48636266,raw_value,,,,,
112295,1,2,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,126742,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
94512,1,54,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102239,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,122.60542403,raw_value,,,,,
110452,1,31,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124899,182,Corallite width maximum,28,mm,15,Image analysis,4.1,raw_value,"","","","",""
94515,1,54,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102242,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-1.706280998,raw_value,,,,,
57068,1,1,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,,54850,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
110451,1,31,1116,Pachyseris involuta,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124898,181,Corallite width minimum,28,mm,15,Image analysis,3.5,raw_value,"","","","",""
110454,1,31,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124901,182,Corallite width maximum,28,mm,15,Image analysis,4.8,raw_value,"","","","",""
110453,1,31,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124900,181,Corallite width minimum,28,mm,15,Image analysis,2.2,raw_value,"","","","",""
57130,1,2,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,48,54912,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
113116,1,31,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,38,,127563,90,Colony maximum diameter,29,cm,22,Derived from textual description,800,raw_value,"","","","",""
94520,1,54,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102247,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-27.86238998,raw_value,,,,,
114628,1,2,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,56,48,135015,8,Sexual system,10,cat,58,Observation_field_or_laboratory,gonochore,raw_value,,,,,
94518,1,54,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102245,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,31.00815214,raw_value,,,,,
113118,1,31,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,9,,127565,90,Colony maximum diameter,29,cm,22,Derived from textual description,1000,raw_value,"","","","",""
156700,1,2,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,500,"Tiao-Shi, Nanwan, Kenting, Taiwan",21.957822,120.766646,73,,199502,11,Oocyte size at maturity,39,µm,14,Dissection,339,mean,35,standard_deviation,,3,
57131,1,1,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,,54913,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
113117,1,31,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,127564,90,Colony maximum diameter,29,cm,22,Derived from textual description,100,raw_value,"","","","",""
57101,1,2,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,56,48,54883,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
94521,1,54,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102248,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,-176.13196212,raw_value,,,,,
94517,1,54,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102244,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,31.7723633,raw_value,,,,,
112297,1,2,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,126744,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
157053,1,14,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,409,Indo-Pacific (unspecified),0.0,160.0,740,,199855,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),generalist,model_derived,,,,,
108260,1,2,1117,Pachyseris rugosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,122707,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
110456,1,31,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124903,182,Corallite width maximum,28,mm,15,Image analysis,4.6,raw_value,"","","","",""
112299,1,2,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,126746,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
113119,1,31,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,38,,127566,90,Colony maximum diameter,9,m,22,Derived from textual description,2,raw_value,"","","","",""
108261,1,2,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,122708,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
57205,1,2,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,48,54984,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
57173,1,2,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,56,48,54952,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
114629,1,2,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,56,48,135016,8,Sexual system,10,cat,58,Observation_field_or_laboratory,gonochore,raw_value,,,,,
94522,1,54,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102249,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,25.1595079,raw_value,,,,,
94525,1,54,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102252,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-34.47524539,raw_value,,,,,
157054,1,14,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,409,Indo-Pacific (unspecified),0.0,160.0,740,,199856,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),generalist,model_derived,,,,,
156701,1,2,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,500,"Tiao-Shi, Nanwan, Kenting, Taiwan",21.957822,120.766646,73,,199503,11,Oocyte size at maturity,39,µm,14,Dissection,314,mean,15,standard_deviation,,3,
57206,1,1,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,40,,54985,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
156702,1,2,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,177,"Pioneer Bay, Orpheus Island",-18.610784,146.488051,106,,199504,11,Oocyte size at maturity,39,µm,67,on release,368,mean,3.6,standard_error,,30,
110455,1,31,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,10,,124902,181,Corallite width minimum,28,mm,15,Image analysis,2.4,raw_value,"","","","",""
94523,1,54,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102250,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,36.65327262,raw_value,,,,,
94526,1,54,1118,Pachyseris speciosa,Complex,Pachyseridae,Agariciidae,1,Global estimate,,,605,,102253,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,-140.32576938,raw_value,,,,,
57275,1,1,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,40,,55051,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
110458,1,31,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,10,,124905,182,Corallite width maximum,28,mm,15,Image analysis,1.2,raw_value,"","","","",""
94530,1,54,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,605,,102257,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-34.47524539,raw_value,,,,,
94531,1,54,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,605,,102258,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,157.57790537,raw_value,,,,,
112302,1,2,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,10,,126749,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,"","","","",""
94527,1,54,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,605,,102254,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,80.965556,raw_value,,,,,
57274,1,2,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,40,48,55050,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
94528,1,54,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,605,,102255,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,29.39526058,raw_value,,,,,
108262,1,2,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,10,,122709,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
110457,1,31,1119,Palauastrea ramosa,Robust,Pocilloporidae,Astrocoeniidae,1,Global estimate,,,10,,124904,181,Corallite width minimum,28,mm,15,Image analysis,1.1,raw_value,"","","","",""
57404,1,1,1121,Paraconotrochus antarctica,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,,55173,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
57429,1,1,1122,Paraconotrochus capense,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,,55197,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
57428,1,2,1122,Paraconotrochus capense,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,48,55196,40,Ocean basin,10,cat,9,Derived from range map,atlantic,expert_opinion,"","","","",
57453,1,2,1123,Paraconotrochus zeidleri,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,48,55220,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
